"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"FF3EF3FEC16B4E97A6CBD015BC43B9D8","D03","OSBS",,"G2","woodyWetlands",29.695418,-82.025846,"WGS84",,37.4,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2021","SIHI","Sigmodon hispidus","species",," ","F","N","Y","escaped",,"adult",,"nonenlarged","not","neither",24.0,,,,,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"EE405C6B0FC943B1BD7CBBA0DC503392","D03","OSBS",,"G3","evergreenForest",29.705282,-81.956045,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2144","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",24.0,,,,24.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"8F8EC29064CD4618B5A50721EF98E5E1","D03","OSBS",,"J10","evergreenForest",29.682515,-81.957665,"WGS84",,40.7,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0L2013","POFL","Podomys floridanus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,22.0,,,,16.00,,,"OSBS.20130913.L2013.F","old","OSBS.20130913.L2013.E","OSBS.20130913.L2013.H","OSBS.20130913.L2013.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"214C18AC0CCB400D8E2B60AF3BB5808D","D03","OSBS",,"C6","woodyWetlands",29.695054,-82.026255,"WGS84",,37.3,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2118","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,24.0,,,,31.00,,,,,"OSBS.20130913.R2118.E","OSBS.20130913.R2118.H","OSBS.20130913.R2118.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx","no blood sample. would not go down after 3 attempts. ",0,0,0,-1,0
"568A00877965497187BE2FB4E11EF9B2","D03","OSBS",,"H3","evergreenForest",29.683145,-81.957878,"WGS84",,39.9,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0L2004","POFL","Podomys floridanus","species",," ","M","R","N",,,"adult","scrotal",,,,23.0,,,,33.00,"OSBS.20130913.L2004.B","retroorbital","OSBS.20130913.L2004.F","old","OSBS.20130913.L2004.E","OSBS.20130913.L2004.H","OSBS.20130913.L2004.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"2B81F40487B149EB9F578890A175CBF8","D03","OSBS",,"I1","woodyWetlands",29.695510,-82.025640,"WGS84",,37.4,,"2013-09-13","MAM.OSBS.2013.09",,"PESP","Peromyscus sp.","genus","cf. species"," ",,"N","Y","escaped",,,,,"not",,,,,,,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,-1,-1,-1,-1,-1
"64EB4521E05E4684A01F1B3F58471355","D03","OSBS",,"D2","woodyWetlands",29.695416,-82.026156,"WGS84",,37.6,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2019","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,33.0,,,,153.00,"OSBS.20130913.R2019.B","retroorbital",,,"OSBS.20130913.R2019.E","OSBS.20130913.R2019.H","OSBS.20130913.R2019.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"52B7CB1D609242BDBF3021A1329587CD","D03","OSBS",,"E1","evergreenForest",29.695385,-81.945634,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09",,"POFL","Podomys floridanus","species",," ","F","N","Y","escaped",,"adult",,"nonenlarged","not","neither",24.0,,,,,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","ants. escaped before tag recorded or samples taken.",-1,-1,-1,-1,-1
"2A158C5C3F2B436C85945FEF9CA3E9FA","D03","OSBS",,"J9","evergreenForest",29.694667,-81.945110,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2212","PEGO","Peromyscus gossypinus","species",," ","M","N","Y",,,"subadult","nonscrotal",,,,23.0,,,,28.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","shaking",0,0,1,-1,1
"22CD33CAE9AC4EF8952AFD8458BDAB0D","D03","OSBS",,"G1","evergreenForest",29.683325,-81.957983,"WGS84",,39.7,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2175","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",22.0,,,,31.00,"OSBS.20130913.R2175.B","retroorbital",,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"3ADB575115014A24B17A3F91336CEE08","D03","OSBS",,"H6","evergreenForest",29.694937,-81.945320,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2272","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",22.0,,,,17.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,1,-1,1
"A0CFB726C6764901AAFD6235983065D6","D03","OSBS",,"A10","evergreenForest",29.694570,-81.946040,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2094","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",25.0,,,,32.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"8AFE1B2355BD4CD889896056BDD45E0A","D03","OSBS",,"B1","evergreenForest",29.705459,-81.956563,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0L2216","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",23.0,,,,32.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"3BD1D512632841209A853BAC38A34A40","D03","OSBS",,"A5","evergreenForest",29.705097,-81.956663,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10","NEON.MAM.D03.0L2245","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,25.0,,,,35.00,"OSBS.20131001.L2245.B","retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"D7C3435686D44953A69B20A211C3DC49","D03","OSBS",,"I4","emergentHerbaceousWetlands",29.723638,-81.984004,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10","NEON.MAM.D03.0R2188","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",20.0,,,,25.00,"OSBS.20131001.R2188.B","retroorbital",,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"300783624540488482005E1852F6BFF7","D03","OSBS",,"I9","evergreenForest",29.704742,-81.955833,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10","NEON.MAM.D03.0R2112","POFL","Podomys floridanus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",21.0,,,,31.00,,,,,"OSBS.20131001.R2112.E","OSBS.20131001.R2112.H","OSBS.20131001.R2112.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx","NO BLOOD OR FECAL SAMPLE TAKEN. COLD STRESSED.",0,0,0,-1,0
"8295A79EA5DC4FF29C00C03E5C1E49B9","D03","OSBS",,"F1","evergreenForest",29.705462,-81.956150,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10","NEON.MAM.D03.0L2227","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,21.0,,,,33.00,"OSBS.20131001.L2227.B","retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"BAF90BE15B8A4681A7FBF70A03E9CD02","D03","OSBS",,"C8","emergentHerbaceousWetlands",29.723273,-81.984621,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10","NEON.MAM.D03.0L2151","PEGO","Peromyscus gossypinus","species",," ","F","N","Y","dead",,"adult",,,"not",,,,,,,"OSBS.20131001.L2151.B","retroorbital","OSBS.20131001.L2151.F","old",,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx"," DIED. LOSS OF BLOOD.",0,0,0,-1,0
"CFB5D2DB08674ED3BB3DEEC69AD2FD09","D03","OSBS",,"D3","evergreenForest",29.705280,-81.956355,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10","NEON.MAM.D03.0L2216","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","swollen",20.0,,,,33.00,"OSBS.20131001.L2216.B","retroorbital","OSBS.20131001.L2216.F","fresh",,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"0AFC21834B2F4B4A8D590783D2890103","D03","OSBS",,"I1","emergentHerbaceousWetlands",29.723909,-81.984007,"WGS84",,32.0,,"2013-10-01","MAM.OSBS.2013.10","NEON.MAM.D03.0R2276","PEGO","Peromyscus gossypinus","species",," ","M","R","N",,,"adult","scrotal",,,,21.0,,,,28.00,"OSBS.20131001.R2276.B","retroorbital","OSBS.20131001.R2276.F","old","OSBS.20131001.R2276.E","OSBS.20131001.R2276.H","OSBS.20131001.R2276.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"1F59FC5ACB634296B4BD8E0135997DEF","D03","OSBS",,"J5","evergreenForest",29.705104,-81.955733,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10","NEON.MAM.D03.0R2144","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",22.0,,,,30.00,"OSBS.20131002.R2144.B","retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"D036B4C844904639B98324FDB618DA4E","D03","OSBS",,"D3","emergentHerbaceousWetlands",29.723725,-81.984522,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10","NEON.MAM.D03.0L2246","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,,,,26.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"5108488FC3A0410CBD5D7E734595A216","D03","OSBS",,"I5","emergentHerbaceousWetlands",29.723548,-81.984003,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10","NEON.MAM.D03.0R2188","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",20.0,,,,23.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"095B4B5FC0A449FFB6F0FC53137871CE","D03","OSBS",,"C6","evergreenForest",29.705008,-81.956456,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10","NEON.MAM.D03.0L2216","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",22.0,,,,31.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"E0AD1344935E4BC2AEBF413B67E30AFA","D03","OSBS",,"A1","emergentHerbaceousWetlands",29.723903,-81.984834,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10","NEON.MAM.D03.0L2244","PEGO","Peromyscus gossypinus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,20.0,,,,26.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"8D34589489794DDD9597042E07284B55","D03","OSBS",,"G1","emergentHerbaceousWetlands",29.723907,-81.984214,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10","NEON.MAM.D03.0L2252","PEGO","Peromyscus gossypinus","species",," ","M","R","N",,,"adult","scrotal",,,,20.0,,,,28.00,,"unsuccessful","OSBS.20131002.L2252.F","fresh","OSBS.20131002.L2252.E","OSBS.20131002.L2252.H","OSBS.20131002.L2252.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"75613F2587264D0882CE76B477F0E8CE","D03","OSBS",,"F1","emergentHerbaceousWetlands",29.723907,-81.984317,"WGS84",,32.0,,"2013-10-02","MAM.OSBS.2013.10","NEON.MAM.D03.0R2276","PEGO","Peromyscus gossypinus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,19.0,,,,26.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"0EF9DD03C39D42C598F5D15AAD80F0B3","D03","OSBS",,"G3","evergreenForest",29.705282,-81.956045,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10","NEON.MAM.D03.0R2144","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",21.0,,,,31.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"74E6453712224CDCB93A5CE9FCA467A0","D03","OSBS",,"A3","evergreenForest",29.705278,-81.956665,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10","NEON.MAM.D03.0L2216","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",21.0,,,,29.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"C526959660AB4281B9143C1F770A955F","D03","OSBS",,"B8","evergreenForest",29.704827,-81.956557,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10","NEON.MAM.D03.0L2245","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,22.0,,,,32.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"9ED9D93A473F4F17B9303A7ED4BD294B","D03","OSBS",,"G2","emergentHerbaceousWetlands",29.723817,-81.984213,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10","NEON.MAM.D03.0R2246","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",22.0,,,,25.00,"OSBS.20131003.R2246.B","retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"1AB92E9A18374C2DB0406FA36823997E","D03","OSBS",,"G5","emergentHerbaceousWetlands",29.723547,-81.984210,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10","NEON.MAM.D03.0R2188","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",20.0,,,,24.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"994A8BF3680E43A0A3AFF3EB9D9FB2BE","D03","OSBS",,"E1","emergentHerbaceousWetlands",29.723906,-81.984421,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10","NEON.MAM.D03.0R2276","PEGO","Peromyscus gossypinus","species",," ","M","R","Y",,,"adult","scrotal",,,,20.0,,,,26.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"45F0FF97322B4DB8ABB57CA1699C06C6","D03","OSBS",,"G1","emergentHerbaceousWetlands",29.723907,-81.984214,"WGS84",,32.0,,"2013-10-03","MAM.OSBS.2013.10","NEON.MAM.D03.0L2244","PEGO","Peromyscus gossypinus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,21.0,,,,25.00,"OSBS.20131003.L2244.B","retroorbital",,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","jEYCLVnw9eN97u9oiD8HlcVw3tP+mbu4",,0,0,0,-1,0
"81745552733A437DB0A56751FFE5C9BB","D03","OSBS",,"H3","evergreenForest",29.683145,-81.957878,"WGS84",,39.9,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0L2004","POFL","Podomys floridanus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,25.0,,,,34.00,"OSBS.20140422.L2004.B","mandibular",,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"002731945FF74DBAB90EBD426349D8C0","D03","OSBS",,"A4","evergreenForest",29.695112,-81.946045,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0R2262","POFL","Podomys floridanus","species",," ","F","R","N",,,"adult",,"enlarged","not","neither",22.0,,,,28.00,,"unsuccessful","OSBS.20140422.R2262.F","fresh","OSBS.20140422.R2262.E",,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","mouse was limping not using his right hind foot",0,0,0,-1,0
"BD81383D767D46B8A55E9807CAC13284","D03","OSBS",,"D9","evergreenForest",29.694663,-81.945730,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0R2272","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,,,,24.00,,"unsuccessful","OSBS.20140422.R2272.F","fresh",,"OSBS.20140422.R2272.H","OSBS.20140422.R2272.H",,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"77925A1E18CD420282028773D299B3A1","D03","OSBS",,"G10","evergreenForest",29.704650,-81.956039,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0L2284","POFL","Podomys floridanus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,24.0,,,,26.00,,"unsuccessful","OSBS.20140422.L2284.F","old","OSBS.20140422.L2284.E",,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0
"83405EF4EB414A1CA6C62F42B7B47A27","D03","OSBS",,"G3","evergreenForest",29.705282,-81.956045,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0L2209","POFL","Podomys floridanus","species",," ","F","R","N",,,"adult",,"enlarged","not","neither",24.0,,,,34.00,,,"OSBS.20140422.L2209.F","fresh","OSBS.20140422.L2209.E",,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW",,0,0,0,-1,0
"6CA38E520F7F4F81A81BD6A9747B042B","D03","OSBS",,"B7","evergreenForest",29.694842,-81.945939,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0R2282","PEGO","Peromyscus gossypinus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",22.0,,,,17.00,"OSBS.20140422.R2282.B","mandibular","OSBS.20140422.R2282.F","fresh","OSBS.20140422.R2282.E","OSBS.20140422.R2282.H","OSBS.20140422.R2282.H",,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","VERY LITTLE BLOOD COLLECTED",0,0,0,-1,0
"A2B5325FABD1496AA2585D300CFA8FB3","D03","OSBS",,"A8","evergreenForest",29.694751,-81.946041,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0R2231","POFL","Podomys floridanus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,25.0,,,,30.00,,"unsuccessful","OSBS.20140422.R2231.F","old",,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"13157617467D496D97FC86B49851468F","D03","OSBS",,"B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2014-04-22","MAM.OSBS.2014.05","NEON.MAM.D03.0R2287","POFL","Podomys floridanus","species",," ","M","N","N",,,"adult","nonscrotal",,,,23.0,,,,33.00,"OSBS.20140422.R2287.B","mandibular","OSBS.20140422.R2287.F","fresh","OSBS.20140422.R2287.E",,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"AC2E2C8B884A4BC3AF37BCC96C290C53","D03","OSBS",,"D6","evergreenForest",29.705009,-81.956352,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05","NEON.MAM.D03.0L2245","POFL","Podomys floridanus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,23.0,,,,32.00,,,"OSBS.20140423.L2245.F","fresh",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0
"4F4A86DD1F1446FAB08BD0D490D4D9BF","D03","OSBS",,"C1","evergreenForest",29.705460,-81.956460,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05","NEON.MAM.D03.0R2105","POFL","Podomys floridanus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",21.0,,,,14.00,,,"OSBS.20140423.R2105.F","fresh","OSBS.20140423.R2105.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0
"6C15A43FFC65404F8800817C1DA4F4BC","D03","OSBS",,"J5","evergreenForest",29.705104,-81.955733,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05","NEON.MAM.D03.0R2241","POFL","Podomys floridanus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",24.0,,,,27.00,,,"OSBS.20140423.R2241.F","old","OSBS.20140423.R2241.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0
"2B02499334004A1E9129D7B1EC5D7A0E","D03","OSBS",,"G2","evergreenForest",29.705372,-81.956046,"WGS84",,32.0,,"2014-04-23","MAM.OSBS.2014.05","NEON.MAM.D03.0L2227","POFL","Podomys floridanus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,23.0,,,,32.00,,,"OSBS.20140423.L2227.F","old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0
"B9DBBD4338794B5D99902F8811607824","D03","OSBS",,"D10","woodyWetlands",29.694694,-82.026148,"WGS84",,37.0,,"2014-04-23","MAM.OSBS.2014.05",,"GLVO","Glaucomys volans","species",," ","U","N","N",,,"adult",,,"not",,,,,,,,,,,,,,,"Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","non target- released without processing",-1,-1,-1,-1,-1
"CD293D8F8577427C8C4C38DC211CB393","D03","OSBS",,"I3","evergreenForest",29.683146,-81.957775,"WGS84",,39.9,,"2014-04-23","MAM.OSBS.2014.05",,,,,," ",,"N",,,,,,,,,,,,,,,,,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,-1,-1,-1,-1,-1
"96842EECCA344024B067C35468007170","D03","OSBS",,"I2","evergreenForest",29.683236,-81.957775,"WGS84",,39.7,,"2014-04-23","MAM.OSBS.2014.05","NEON.MAM.D03.0R2166","POFL","Podomys floridanus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",24.0,,,,19.00,"OSBS.20140423.R2166.B","mandibular","OSBS.20140423.R2166.F","fresh","OSBS.20140423.R2166.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ",,0,0,0,-1,0
"1302B35BEC404041A7454B465729BC74","D03","OSBS",,"G10","evergreenForest",29.704650,-81.956039,"WGS84",,32.0,,"2014-04-24","MAM.OSBS.2014.05","NEON.MAM.D03.0R2241","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",24.0,,,,27.00,"OSBS.20140424.R2241.B","mandibular","OSBS.20140424.R2241.F","fresh",,,,,"YjFtI+vbPxBCnux8vyQKnVH4jlyiaYhVDa1YRMPNV8A=","+iL+Yl2IXMfvGVqZ5rYQ/tUJpQN6TffJ",,0,0,0,-1,0
