"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","testedDate","eventID","testingID","testingVialID","deprecatedVialID","taxonID","scientificName","taxonRank","identificationQualifier","sex","poolSize","testPathogenName","testNumber","testMethod","testResult","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","samplingProtocolVersion","testProtocolVersion","laboratoryName","testedBy","remarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","sampleCompromisedAtTesting","nonStandardPoolQF","duplicatesInPathogenPoolingQF","duplicatesInPathogenResultsQF"
"BE90B2DCFC8049518380C135F91C4222","D08","TALL",32.905885,-87.426402,"WGS84",4721.0,122.2,57.2,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.COQPER.F.T","TALL.2014.24.COQPER.F.T.02","TALL.2014.4.Coquillettidia perturbans.Female.T2","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A577581AD6184455913250AF048B7A6D","D08","TALL",32.905885,-87.426402,"WGS84",4721.0,122.2,57.2,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.COQPER.F.T","TALL.2014.24.COQPER.F.T.03","TALL.2014.4.Coquillettidia perturbans.Female.T3","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"245B2B8C71664E1B8051F978D7ED3574","D08","TALL",32.905885,-87.426402,"WGS84",4721.0,122.2,57.2,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.COQPER.F.T","TALL.2014.24.COQPER.F.T.06","TALL.2014.4.Coquillettidia perturbans.Female.T6","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"DC2E6542B6C34CF8909D4CCA54023C7D","D08","TALL",32.913391,-87.427937,"WGS84",6905.5,103.4,76.1,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.AEDCAN2.F.T","TALL.2014.24.AEDCAN2.F.T.04","TALL.2014.4.Aedes canadensis.Female.T4","AEDCAN2","Aedes canadensis","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"9BF35272442B499CB7E60494D1B96E8B","D08","TALL",32.913391,-87.427937,"WGS84",6905.5,103.4,76.1,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.AEDCAN2.F.T","TALL.2014.24.AEDCAN2.F.T.01","TALL.2014.4.Aedes canadensis.Female.T1","AEDCAN2","Aedes canadensis","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"95584BD0783B418FB5AAF66A1F30420E","D08","TALL",32.923429,-87.424783,"WGS84",5754.3,106.7,39.3,2014-07-01 12:44:00.0,2014-07-02 14:11:00.0,"2014-11-05","TALL.2014.26","TALL.2014.26.AEDCAN2.F.T","TALL.2014.26.AEDCAN2.F.T.01","TALL.2014.5.Aedes canadensis.Female.T1","AEDCAN2","Aedes canadensis","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"32D56250195348089020FB1C34368721","D08","TALL",32.907343,-87.422842,"WGS84",4585.4,123.8,55.6,2014-07-01 12:44:00.0,2014-07-02 14:11:00.0,"2014-11-05","TALL.2014.26","TALL.2014.26.COQPER.F.T","TALL.2014.26.COQPER.F.T.01","TALL.2014.5.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"DF64BE7CC7954FBBB82D4F1030CB6F68","D08","TALL",32.907343,-87.422842,"WGS84",4585.4,123.8,55.6,2014-07-01 12:44:00.0,2014-07-02 14:11:00.0,"2014-11-05","TALL.2014.26","TALL.2014.26.COQPER.F.T","TALL.2014.26.COQPER.F.T.02","TALL.2014.5.Coquillettidia perturbans.Female.T2","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B08BE7A63FD44B538FA32E7D7FF51138","D08","TALL",32.923429,-87.424783,"WGS84",5754.3,106.7,39.3,2014-07-01 12:44:00.0,2014-07-02 14:11:00.0,"2014-11-05","TALL.2014.26","TALL.2014.26.AEDCAN2.F.T","TALL.2014.26.AEDCAN2.F.T.02","TALL.2014.5.Aedes canadensis.Female.T2","AEDCAN2","Aedes canadensis","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"C40A4438675149BC93AD981C4B7F6416","D08","TALL",32.907343,-87.422842,"WGS84",4585.4,123.8,55.6,2014-07-01 12:44:00.0,2014-07-02 14:11:00.0,"2014-11-05","TALL.2014.26","TALL.2014.26.COQPER.F.T","TALL.2014.26.COQPER.F.T.03","TALL.2014.5.Coquillettidia perturbans.Female.T3","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"121F5080FA0442F8B9154A9CEB6EEEA7","D08","TALL",32.905171,-87.422679,"WGS84",3055.5,126.9,52.6,2014-07-16 11:54:00.0,2014-07-17 14:17:00.0,"2014-11-05","TALL.2014.28","TALL.2014.28.COQPER.F.T","TALL.2014.28.COQPER.F.T.01","TALL.2014.6.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"CD12791FE9D64B95A61E67C1BD78AA0F","D08","TALL",32.909695,-87.423072,"WGS84",7204.7,111.9,34.9,2014-07-31 12:04:00.0,2014-08-01 14:20:00.0,"2014-11-05","TALL.2014.30","TALL.2014.30.CULERR.F.T","TALL.2014.30.CULERR.F.T.01","TALL.2014.7.Culex erraticus.Female.T1","CULERR","Culex erraticus","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"0F59FAE174F1478AA1A7024BA99F50F5","D08","TALL",32.911871,-87.421797,"WGS84",6946.0,106.0,40.1,2014-08-14 12:52:00.0,2014-08-15 14:13:00.0,"2014-11-05","TALL.2014.32","TALL.2014.32.CULERR.F.T","TALL.2014.32.CULERR.F.T.03","TALL.2014.8.Culex erraticus.Female.T3","CULERR","Culex erraticus","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"CB79723204F746C0B66F34DAD1BFF1C3","D08","TALL",32.911963,-87.410792,"WGS84",1689.2,150.3,29.2,2014-08-14 12:52:00.0,2014-08-15 14:13:00.0,"2014-11-05","TALL.2014.32","TALL.2014.32.AEDVEX.F.T","TALL.2014.32.AEDVEX.F.T.01","TALL.2014.7.Aedes vexans.Female.T1","AEDVEX","Aedes vexans","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"4A441F5158964342BC4479CA017DA5D5","D08","TALL",32.911871,-87.421797,"WGS84",6946.0,106.0,40.1,2014-08-14 12:52:00.0,2014-08-15 14:13:00.0,"2014-11-05","TALL.2014.32","TALL.2014.32.CULERR.F.T","TALL.2014.32.CULERR.F.T.01","TALL.2014.8.Culex erraticus.Female.T1","CULERR","Culex erraticus","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A670338F11E240F6A8C2D222932BFF17","D08","TALL",32.911871,-87.421797,"WGS84",6946.0,106.0,40.1,2014-08-14 12:52:00.0,2014-08-15 14:13:00.0,"2014-11-05","TALL.2014.32","TALL.2014.32.CULERR.F.T","TALL.2014.32.CULERR.F.T.04","TALL.2014.8.Culex erraticus.Female.T4","CULERR","Culex erraticus","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"0A469AC5FCA84205A5ED664CBFAB4977","D08","TALL",32.911871,-87.421797,"WGS84",6946.0,106.0,40.1,2014-08-14 12:52:00.0,2014-08-15 14:13:00.0,"2014-11-05","TALL.2014.32","TALL.2014.32.CULERR.F.T","TALL.2014.32.CULERR.F.T.02","TALL.2014.8.Culex erraticus.Female.T2","CULERR","Culex erraticus","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"69C012D15F0C41BA881795C31970F30A","D08","TALL",32.912764,-87.422601,"WGS84",6862.2,104.8,41.2,2014-08-28 12:50:00.0,2014-08-29 14:20:00.0,"2014-11-05","TALL.2014.34","TALL.2014.34.CULERR.F.T","TALL.2014.34.CULERR.F.T.03","TALL.2014.9.Culex erraticus.Female.T3","CULERR","Culex erraticus","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"405F7EBA78C04279AF6F6153BAF241C9","D08","TALL",32.898050,-87.421286,"WGS84",2488.8,113.9,32.2,2014-08-28 12:50:00.0,2014-08-29 14:20:00.0,"2014-11-05","TALL.2014.34","TALL.2014.34.COQPER.F.T","TALL.2014.34.COQPER.F.T.01","TALL.2014.9.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"1D48AC5E514241E1B4834840421DDA18","D08","TALL",32.912764,-87.422601,"WGS84",6862.2,104.8,41.2,2014-08-28 12:50:00.0,2014-08-29 14:20:00.0,"2014-11-05","TALL.2014.34","TALL.2014.34.CULERR.F.T","TALL.2014.34.CULERR.F.T.04","TALL.2014.9.Culex erraticus.Female.T4","CULERR","Culex erraticus","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"FFC4632CB07B47CB8E3B4F8376BB548A","D08","TALL",32.912764,-87.422601,"WGS84",6862.2,104.8,41.2,2014-08-28 12:50:00.0,2014-08-29 14:20:00.0,"2014-11-05","TALL.2014.34","TALL.2014.34.CULERR.F.T","TALL.2014.34.CULERR.F.T.01","TALL.2014.9.Culex erraticus.Female.T1","CULERR","Culex erraticus","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"2E6599321BF24D0196831E10244C4861","D08","TALL",32.912764,-87.422601,"WGS84",6862.2,104.8,41.2,2014-08-28 12:50:00.0,2014-08-29 14:20:00.0,"2014-11-05","TALL.2014.34","TALL.2014.34.CULERR.F.T","TALL.2014.34.CULERR.F.T.02","TALL.2014.9.Culex erraticus.Female.T2","CULERR","Culex erraticus","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"BCFCC690F3A44E1087FA7C0DA6DF35A5","D08","TALL",32.912764,-87.422601,"WGS84",6862.2,104.8,41.2,2014-08-28 12:50:00.0,2014-08-29 14:20:00.0,"2014-11-05","TALL.2014.34","TALL.2014.34.CULERR.F.T","TALL.2014.34.CULERR.F.T.06","TALL.2014.9.Culex erraticus.Female.T6","CULERR","Culex erraticus","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"1DAC951D5A214DF38CA626BB41DE1B07","D08","TALL",32.912764,-87.422601,"WGS84",6862.2,104.8,41.2,2014-08-28 12:50:00.0,2014-08-29 14:20:00.0,"2014-11-05","TALL.2014.34","TALL.2014.34.CULERR.F.T","TALL.2014.34.CULERR.F.T.05","TALL.2014.9.Culex erraticus.Female.T5","CULERR","Culex erraticus","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
